Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20200622,S08000024,NHS Lothian,3,3140,344.11336014641256,2.191804841696895,0,487,53.3704478953194,453,28612,3135.5960065315785,883,5,0.5662514156285391,0.560593569661995,491,392,NA,:,NA,:,5,0
20200622,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,11,606,2705.357142857143,19,0,0,0,19,0,NA,:,NA,:,0,0
20200622,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,41,909,3974.639265413205,95,0,0,0,26,69,NA,:,NA,:,0,0
20200622,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,14,889,3354.7169811320755,36,0,0,0,36,0,NA,:,NA,:,0,0
20200622,S08000029,NHS Fife,0,931,248.84398471119664,0.2672867719776548,1,126,33.67813326918451,284,12162,3250.7417207922376,627,0,0,0.10391409767925182,216,411,NA,:,NA,:,0,0
20200622,S08000030,NHS Tayside,1,1765,423.71864121954144,0.9602688752850798,0,207,49.69391429600289,265,14211,3411.595246669067,465,2,0.4301075268817205,0.5109489051094891,238,227,NA,:,NA,:,2,0
20200622,S08000031,NHS Greater Glasgow and Clyde,3,4841,408.440484627586,2.1936485437548514,0,748,63.10958118187035,677,45470,3836.353818635888,1790,8,0.4469273743016759,0.5220646178092986,872,918,NA,:,NA,:,7,1
20200622,S08000032,NHS Lanarkshire,1,2721,411.0520273128286,5.7405281285878305,2,359,54.23288416218502,475,23588,3563.357302556046,1049,6,0.5719733079122974,1.0169491525423728,687,362,NA,:,NA,:,4,2
20200622,S92000003,Scotland,10,18206,333.0772045371387,2.0673252835711673,3,2538,46.432491767288695,3227,188575,3449.963410171973,7219,31,0.42942235766726694,0.49257617338681303,3882,3337,NA,NA,FALSE,NA,28,3
20200623,S08000015,NHS Ayrshire and Arran,1,1259,342.1288621973423,1.9022256039566297,0,173,47.01214706921384,254,12782,3473.463952824805,524,1,0.1908396946564885,0.41479433114414105,236,288,NA,:,NA,:,1,0
20200623,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,91,4219,3661.055189170427,202,0,0,0,102,100,NA,:,NA,:,0,0
20200623,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0.6743543057522422,0,40,26.97417223008969,101,5498,3707.599973025828,193,0,0,0.0851063829787234,105,88,NA,:,NA,:,0,0
20200623,S08000019,NHS Forth Valley,0,1062,347.13823423659005,2.9418494426829667,0,135,44.1277416402445,213,11356,3711.9602523453073,690,0,0,0.3456221198156682,503,187,NA,:,NA,:,0,0
20200623,S08000020,NHS Grampian,1,1416,241.82392622320893,0.6831184356587824,0,153,26.129280163948422,568,19950,3407.0531978481768,1082,4,0.36968576709796674,0.28061224489795916,465,617,NA,:,NA,:,2,2
20200623,S08000022,NHS Highland,0,377,117.49672754472356,0.6233248145608676,0,65,20.2580564732282,295,9845,3068.316399675871,644,0,0,0.2569593147751606,235,409,NA,:,NA,:,0,0
20200623,S08000024,NHS Lothian,4,3144,344.55172111475196,2.410985325866585,0,487,53.3704478953194,735,29347,3216.14483446394,1405,5,0.3558718861209964,0.5412719891745602,527,878,NA,:,NA,:,0,5
20200623,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,11,617,2754.464285714286,20,0,0,0,20,0,NA,:,NA,:,0,0
20200623,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,42,951,4158.285964145169,55,0,0,0,21,34,NA,:,NA,:,0,0
20200623,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,23,912,3441.509433962264,94,0,0,0,21,73,NA,:,NA,:,0,0
20200623,S08000029,NHS Fife,1,932,249.1112714831743,0.2672867719776548,0,126,33.67813326918451,322,12484,3336.8080613690427,752,1,0.13297872340425532,0.06335128286347799,203,549,NA,:,NA,:,1,0
20200623,S08000030,NHS Tayside,4,1769,424.6789100948265,1.9205377505701595,0,207,49.69391429600289,436,14647,3516.264554075141,857,4,0.4667444574095682,0.4979769685652039,242,615,NA,:,NA,:,2,2
20200623,S08000031,NHS Greater Glasgow and Clyde,6,4847,408.9467112146063,2.3623907394283012,1,749,63.19395227970706,638,46108,3890.182579055719,2357,8,0.3394145099703012,0.48326798577550834,879,1478,NA,:,NA,:,4,4
20200623,S08000032,NHS Lanarkshire,3,2724,411.5052269019276,5.136262009789111,0,359,54.23288416218502,519,24107,3641.76083147018,1383,7,0.5061460592913956,0.935009196811772,740,643,NA,:,NA,:,6,1
20200623,S92000003,Scotland,20,18226,333.44310281741673,2.1222100256128797,1,2539,46.4507866813026,4248,192823,3527.6802049030375,10258,30,0.2924546695262234,0.4546537054276992,4299,5959,NA,NA,FALSE,NA,16,14
20200624,S08000015,NHS Ayrshire and Arran,1,1260,342.4006087121933,1.3587325742547351,0,173,47.01214706921384,241,13023,3538.9548629038836,598,1,0.16722408026755853,0.32776138970829233,264,334,NA,:,NA,:,1,0
20200624,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,47,4266,3701.839639014231,141,0,0,0,75,66,NA,:,NA,:,0,0
20200624,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0.6743543057522422,0,40,26.97417223008969,126,5624,3792.56861555061,235,0,0,0.08880994671403197,116,119,NA,:,NA,:,0,0
20200624,S08000019,NHS Forth Valley,3,1065,348.1188507174844,3.5955937632791812,0,135,44.1277416402445,128,11484,3753.7998888634656,651,4,0.6144393241167435,0.4136789851075565,435,216,NA,:,NA,:,2,2
20200624,S08000020,NHS Grampian,0,1416,241.82392622320893,0.6831184356587824,0,153,26.129280163948422,359,20309,3468.3630774485523,670,0,0,0.2678354029705381,298,372,NA,:,NA,:,0,0
20200624,S08000022,NHS Highland,0,377,117.49672754472356,0.6233248145608676,0,65,20.2580564732282,273,10118,3153.4002368634297,532,0,0,0.24330900243309003,152,380,NA,:,NA,:,0,0
20200624,S08000024,NHS Lothian,1,3145,344.6613113568368,1.6438536312726717,0,487,53.3704478953194,553,29900,3276.748238336859,1394,3,0.2152080344332855,0.3737243064539313,553,841,NA,:,NA,:,2,1
20200624,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,4,621,2772.3214285714284,11,0,0,0,9,2,NA,:,NA,:,0,0
20200624,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,43,994,4346.305203323131,54,0,0,0,26,28,NA,:,NA,:,0,0
20200624,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,5,917,3460.377358490566,13,0,0,0,13,0,NA,:,NA,:,0,0
20200624,S08000029,NHS Fife,0,932,249.1112714831743,0.2672867719776548,0,126,33.67813326918451,289,12773,3414.053938470585,717,0,0,0.05742176284811944,215,502,NA,:,NA,:,0,0
20200624,S08000030,NHS Tayside,0,1769,424.6789100948265,1.9205377505701595,1,208,49.933981514824154,554,15201,3649.2617933021247,1047,1,0.09551098376313276,0.40774719673802245,233,814,NA,:,NA,:,1,0
20200624,S08000031,NHS Greater Glasgow and Clyde,3,4850,409.1998245081165,2.109277445918126,0,749,63.19395227970706,568,46676,3938.1053626269786,2087,4,0.19166267369429804,0.3949376178080962,750,1337,NA,:,NA,:,1,3
20200624,S08000032,NHS Lanarkshire,0,2724,411.5052269019276,2.8702640642939152,0,359,54.23288416218502,552,24659,3725.149555864403,1645,4,0.243161094224924,0.675093363975869,644,1001,NA,:,NA,:,2,2
20200624,S92000003,Scotland,8,18234,333.589462129528,1.6648371752652764,1,2540,46.4690815953165,3742,196565,3596.1397731430666,9795,17,0.17355793772332825,0.3651356950911813,3783,6012,NA,NA,FALSE,NA,9,8
20200625,S08000015,NHS Ayrshire and Arran,0,1260,342.4006087121933,0.8152395445528412,0,173,47.01214706921384,146,13169,3578.629854072122,468,1,0.2136752136752137,0.28957528957528955,260,208,NA,:,NA,:,1,0
20200625,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,86,4352,3776.4665046858727,280,0,0,0,121,159,NA,:,NA,:,0,0
20200625,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0.6743543057522422,0,40,26.97417223008969,117,5741,3871.468069323623,210,0,0,0.08517887563884156,86,124,NA,:,NA,:,0,0
20200625,S08000019,NHS Forth Valley,2,1067,348.77259503808057,3.9224659235772887,0,135,44.1277416402445,119,11603,3792.69767593894,474,3,0.6329113924050633,0.4139072847682119,292,182,NA,:,NA,:,2,1
20200625,S08000020,NHS Grampian,3,1419,242.33626504995303,1.0246776534881736,0,153,26.129280163948422,455,20764,3546.0677995047395,826,4,0.48426150121065376,0.3195617438940881,316,510,NA,:,NA,:,4,0
20200625,S08000022,NHS Highland,0,377,117.49672754472356,0.6233248145608676,0,65,20.2580564732282,222,10340,3222.5892912796858,649,2,0.30816640986132515,0.2929329915781765,245,404,NA,:,NA,:,2,0
20200625,S08000024,NHS Lothian,2,3147,344.88049184100646,1.424673147102982,0,487,53.3704478953194,530,30430,3334.831066641826,1398,2,0.14306151645207438,0.3033227629946229,409,989,NA,:,NA,:,1,1
20200625,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,9,630,2812.5,16,0,0,0,16,0,NA,:,NA,:,0,0
20200625,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,19,1013,4429.383471797114,46,0,0,0,19,27,NA,:,NA,:,0,0
20200625,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,18,935,3528.301886792453,61,0,0,0,24,37,NA,:,NA,:,0,0
20200625,S08000029,NHS Fife,1,933,249.37855825515197,0.5345735439553096,0,126,33.67813326918451,235,13008,3476.8663298853344,545,1,0.1834862385321101,0.0854457419538593,156,389,NA,:,NA,:,1,0
20200625,S08000030,NHS Tayside,1,1770,424.9189773136478,2.1606049693914295,0,208,49.933981514824154,276,15477,3715.520345696795,642,2,0.3115264797507788,0.37341299477221807,212,430,NA,:,NA,:,1,1
20200625,S08000031,NHS Greater Glasgow and Clyde,6,4856,409.7060510951368,2.446761837265026,0,749,63.19395227970706,622,47298,3990.5841854814216,2196,10,0.4553734061930784,0.4044750430292599,775,1421,NA,:,NA,:,5,5
20200625,S08000032,NHS Lanarkshire,4,2728,412.10949302072635,2.8702640642939152,0,359,54.23288416218502,406,25065,3786.482566922473,1179,9,0.7633587786259541,0.607687959299039,630,549,NA,:,NA,:,6,3
20200625,S92000003,Scotland,19,18253,333.9370654957922,1.756311745334797,0,2540,46.4690815953165,3260,199825,3655.7811928283936,8990,34,0.3781979977753059,0.35078679297633675,3561,5429,NA,NA,FALSE,NA,23,11
20200626,S08000015,NHS Ayrshire and Arran,1,1261,342.6723552270442,1.086986059403788,0,173,47.01214706921384,183,13352,3628.359466289845,510,5,0.9803921568627452,0.4201680672268907,241,269,NA,:,NA,:,3,2
20200626,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,44,4396,3814.64769177369,116,0,0,0,71,45,NA,:,NA,:,0,0
20200626,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0,0,40,26.97417223008969,112,5853,3946.9957515678734,172,0,0,0,86,86,NA,:,NA,:,0,0
20200626,S08000019,NHS Forth Valley,2,1069,349.42633935867684,3.268721602981074,0,135,44.1277416402445,105,11708,3827.019252770242,579,2,0.3454231433506045,0.368689733408962,367,212,NA,:,NA,:,0,2
20200626,S08000020,NHS Grampian,2,1421,242.6778242677824,1.195457262402869,0,153,26.129280163948422,382,21146,3611.305610110153,806,2,0.2481389578163772,0.2935625917383099,328,478,NA,:,NA,:,1,1
20200626,S08000022,NHS Highland,0,377,117.49672754472356,0.3116624072804338,0,65,20.2580564732282,190,10530,3281.8051486629683,444,0,0,0.20768431983385255,133,311,NA,:,NA,:,0,0
20200626,S08000024,NHS Lothian,1,3148,344.99008208309135,1.3150829050181372,0,487,53.3704478953194,519,30949,3391.708402283861,1244,2,0.1607717041800643,0.26542800265428,436,808,NA,:,NA,:,0,2
20200626,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,61,691,3084.8214285714284,104,0,0,0,15,89,NA,:,NA,:,0,0
20200626,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,14,1027,4490.599038041102,24,0,0,0,23,1,NA,:,NA,:,0,0
20200626,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,16,951,3588.679245283019,45,0,0,0,45,0,NA,:,NA,:,0,0
20200626,S08000029,NHS Fife,0,933,249.37855825515197,0.5345735439553096,0,126,33.67813326918451,179,13187,3524.7106620693344,557,1,0.17953321364452424,0.08266740148801323,183,374,NA,:,NA,:,1,0
20200626,S08000030,NHS Tayside,0,1770,424.9189773136478,1.9205377505701595,0,208,49.933981514824154,261,15738,3778.1778898091466,603,1,0.16583747927031509,0.3635482307319438,191,412,NA,:,NA,:,1,0
20200626,S08000031,NHS Greater Glasgow and Clyde,0,4856,409.7060510951368,1.940535250244676,0,749,63.19395227970706,578,47876,4039.350680031049,1895,2,0.10554089709762532,0.31548360315483603,704,1191,NA,:,NA,:,1,1
20200626,S08000032,NHS Lanarkshire,0,2728,412.10949302072635,1.6617318266964771,0,359,54.23288416218502,368,25433,3842.075049851954,1036,3,0.28957528957528955,0.4782669855113237,495,541,NA,:,NA,:,3,0
20200626,S92000003,Scotland,6,18259,334.0468349798756,1.427003293084523,0,2540,46.4690815953165,3012,202837,3710.885473838272,8135,18,0.2212661339889367,0.3012688051601939,3318,4817,TRUE,NA,FALSE,NA,10,8
20200627,S08000015,NHS Ayrshire and Arran,1,1262,342.94410174189517,1.3587325742547351,1,174,47.283893584064785,119,13471,3660.697301557107,312,1,0.3205128205128205,0.41507024265644954,223,89,NA,:,NA,:,1,0
20200627,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,22,4418,3833.7382853175977,92,0,0,0,52,40,NA,:,NA,:,0,0
20200627,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0,0,40,26.97417223008969,71,5924,3994.874907276283,126,0,0,0,99,27,NA,:,NA,:,0,0
20200627,S08000019,NHS Forth Valley,0,1069,349.42633935867684,2.9418494426829667,0,135,44.1277416402445,80,11788,3853.1690255940903,321,0,0,0.3545051698670606,264,57,NA,:,NA,:,0,0
20200627,S08000020,NHS Grampian,0,1421,242.6778242677824,1.195457262402869,0,153,26.129280163948422,170,21316,3640.338143625651,381,2,0.5249343832020997,0.31413612565445026,276,105,NA,:,NA,:,2,0
20200627,S08000022,NHS Highland,0,377,117.49672754472356,0.3116624072804338,0,65,20.2580564732282,72,10602,3304.24484198716,145,0,0,0.208768267223382,113,32,NA,:,NA,:,0,0
20200627,S08000024,NHS Lothian,0,3148,344.99008208309135,1.2054926629332925,2,489,53.58962837948909,257,31206,3419.873094499666,559,3,0.5366726296958855,0.2931769722814499,317,242,NA,:,NA,:,2,1
20200627,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,5,696,3107.1428571428573,9,0,0,0,9,0,NA,:,NA,:,0,0
20200627,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,5,1032,4512.461740271097,12,0,0,0,12,0,NA,:,NA,:,0,0
20200627,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,4,955,3603.77358490566,11,0,0,0,11,0,NA,:,NA,:,0,0
20200627,S08000029,NHS Fife,0,933,249.37855825515197,0.5345735439553096,0,126,33.67813326918451,105,13292,3552.7757731269876,255,0,0,0.08158825129181398,159,96,NA,:,NA,:,0,0
20200627,S08000030,NHS Tayside,0,1770,424.9189773136478,1.6804705317488895,0,208,49.933981514824154,95,15833,3800.9842755971663,233,0,0,0.3173828125,150,83,NA,:,NA,:,0,0
20200627,S08000031,NHS Greater Glasgow and Clyde,2,4858,409.8747932908103,2.024906348081401,0,749,63.19395227970706,351,48227,4068.964935371739,1018,3,0.29469548133595286,0.3227141083988415,495,523,NA,:,NA,:,2,1
20200627,S08000032,NHS Lanarkshire,1,2729,412.260559550426,1.5106652969967975,1,360,54.3839506918847,177,25610,3868.813825608798,462,1,0.21645021645021645,0.46348314606741575,303,159,NA,:,NA,:,0,1
20200627,S92000003,Scotland,4,18263,334.1200146359312,1.390413465056714,4,2544,46.54226125137212,1533,204370,3738.931577021587,3936,10,0.25406504065040647,0.3017933489388868,2483,1453,NA,NA,FALSE,NA,7,3
20200628,S08000015,NHS Ayrshire and Arran,0,1262,342.94410174189517,1.086986059403788,0,174,47.283893584064785,87,13558,3684.33924834914,261,0,0,0.38809831824062097,195,66,NA,:,NA,:,0,0
20200628,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,35,4453,3864.109684137453,77,0,0,0,56,21,NA,:,NA,:,0,0
20200628,S08000017,NHS Dumfries and Galloway,0,288,194.21404005664576,0,0,40,26.97417223008969,57,5981,4033.31310270416,93,0,0,0,72,21,NA,:,NA,:,0,0
20200628,S08000019,NHS Forth Valley,0,1069,349.42633935867684,2.9418494426829667,0,135,44.1277416402445,73,11861,3877.030693295852,285,0,0,0.3500583430571762,236,49,NA,:,NA,:,0,0
20200628,S08000020,NHS Grampian,0,1421,242.6778242677824,1.0246776534881736,0,153,26.129280163948422,142,21458,3664.588848091538,265,0,0,0.2949852507374631,192,73,NA,:,NA,:,0,0
20200628,S08000022,NHS Highland,0,377,117.49672754472356,0,0,65,20.2580564732282,54,10656,3321.074611980303,162,0,0,0.13802622498274672,123,39,NA,:,NA,:,0,0
20200628,S08000024,NHS Lothian,0,3148,344.99008208309135,1.2054926629332925,0,489,53.58962837948909,181,31387,3439.708928317023,474,0,0,0.2718499388337638,287,187,NA,:,NA,:,0,0
20200628,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,2,698,3116.0714285714284,8,0,0,0,8,0,NA,:,NA,:,0,0
20200628,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,4,1036,4529.951902055094,11,0,0,0,11,0,NA,:,NA,:,0,0
20200628,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,2,957,3611.320754716981,6,0,0,0,6,0,NA,:,NA,:,0,0
20200628,S08000029,NHS Fife,0,933,249.37855825515197,0.5345735439553096,0,126,33.67813326918451,81,13373,3574.426001657178,218,0,0,0.08172160174339417,131,87,NA,:,NA,:,0,0
20200628,S08000030,NHS Tayside,1,1771,425.15904453246907,1.6804705317488895,0,208,49.933981514824154,84,15917,3821.1499219781535,198,3,1.5151515151515151,0.32138442521631644,153,45,NA,:,NA,:,2,1
20200628,S08000031,NHS Greater Glasgow and Clyde,2,4860,410.04353548648373,1.8561641524079513,1,750,63.278323377543785,245,48472,4089.635854341737,830,3,0.3614457831325301,0.31216626961307814,578,252,NA,:,NA,:,2,1
20200628,S08000032,NHS Lanarkshire,0,2729,412.260559550426,1.3595987672971177,0,360,54.3839506918847,144,25754,3890.567405885552,391,0,0,0.4198740377886634,273,118,NA,:,NA,:,0,0
20200628,S92000003,Scotland,3,18266,334.17489937797296,1.2806439809732897,1,2545,46.56055616538602,1191,205561,3760.720819612148,3279,6,0.18298261665141813,0.282879950399132,2321,958,NA,NA,FALSE,NA,4,2
20200629,S08000015,NHS Ayrshire and Arran,0,1262,342.94410174189517,1.086986059403788,0,174,47.283893584064785,208,13766,3740.862523438137,509,1,0.19646365422396855,0.3142677561282213,225,284,NA,:,NA,:,1,0
20200629,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,61,4514,3917.042693509198,165,1,0.6060606060606061,0.09319664492078283,85,80,NA,:,NA,:,0,1
20200629,S08000017,NHS Dumfries and Galloway,5,293,197.585811585407,3.371771528761211,0,40,26.97417223008969,125,6106,4117.607390923191,249,5,2.0080321285140563,0.39123630672926446,140,109,NA,:,NA,:,0,5
20200629,S08000019,NHS Forth Valley,4,1073,350.7338279998693,3.5955937632791812,0,135,44.1277416402445,152,12013,3926.715261661164,632,4,0.6329113924050633,0.3579295154185022,390,242,NA,:,NA,:,4,0
20200629,S08000020,NHS Grampian,2,1423,243.0193834856118,1.3662368713175648,0,153,26.129280163948422,367,21825,3727.264964563231,823,2,0.24301336573511545,0.288481351741191,348,475,NA,:,NA,:,2,0
20200629,S08000022,NHS Highland,0,377,117.49672754472356,0,0,65,20.2580564732282,189,10845,3379.9788069563047,394,0,0,0.06734006734006734,175,219,NA,:,NA,:,0,0
20200629,S08000024,NHS Lothian,0,3148,344.99008208309135,0.8767219366787581,1,490,53.699218621573934,431,31818,3486.942322655591,1231,3,0.2437043054427295,0.23361453601557428,528,703,NA,:,NA,:,3,0
20200629,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,16,714,3187.5,30,0,0,0,30,0,NA,:,NA,:,0,0
20200629,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,24,1060,4634.892872759073,102,0,0,0,19,83,NA,:,NA,:,0,0
20200629,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,19,976,3683.018867924528,48,0,0,0,19,29,NA,:,NA,:,0,0
20200629,S08000029,NHS Fife,0,933,249.37855825515197,0.5345735439553096,0,126,33.67813326918451,199,13572,3627.616069280731,534,1,0.18726591760299627,0.11179429849077696,213,321,NA,:,NA,:,0,1
20200629,S08000030,NHS Tayside,0,1771,425.15904453246907,1.4404033129276197,0,208,49.933981514824154,245,16162,3879.966390589365,549,0,0,0.2664083313150884,286,263,NA,:,NA,:,0,0
20200629,S08000031,NHS Greater Glasgow and Clyde,2,4862,410.2122776821572,1.771793054571226,0,750,63.278323377543785,643,49115,4143.886470250751,2039,4,0.196174595389897,0.27370793753018835,874,1165,NA,:,NA,:,3,1
20200629,S08000032,NHS Lanarkshire,1,2730,412.4116260801257,1.3595987672971177,0,360,54.3839506918847,352,26106,3943.742824339839,1143,1,0.08748906386701663,0.3453515678961182,637,506,NA,:,NA,:,1,0
20200629,S92000003,Scotland,14,18280,334.4310281741676,1.3538236370289058,1,2546,46.57885107939993,3031,208592,3816.172703988292,8448,22,0.26041666666666663,0.25926837115118945,3969,4479,NA,NA,FALSE,NA,14,8
20200630,S08000015,NHS Ayrshire and Arran,0,1262,342.94410174189517,0.8152395445528412,0,174,47.283893584064785,242,14008,3806.625180032066,677,1,0.14771048744460857,0.29985007496251875,270,407,NA,:,NA,:,1,0
20200630,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,62,4576,3970.84345713294,192,0,0,0.09407337723424272,99,93,NA,:,NA,:,0,0
20200630,S08000017,NHS Dumfries and Galloway,2,295,198.93452019691145,4.720480140265695,0,40,26.97417223008969,87,6193,4176.276215523636,234,2,0.8547008547008548,0.530705079605762,113,121,NA,:,NA,:,1,1
20200630,S08000019,NHS Forth Valley,1,1074,351.06070016016736,3.9224659235772887,0,135,44.1277416402445,139,12152,3972.150491942601,728,3,0.4120879120879121,0.4359673024523161,409,319,NA,:,NA,:,3,0
20200630,S08000020,NHS Grampian,2,1425,243.3609427034412,1.5370164802322603,0,153,26.129280163948422,565,22390,3823.755443600034,1469,3,0.2042205582028591,0.2480916030534351,385,1084,NA,:,NA,:,2,1
20200630,S08000022,NHS Highland,0,377,117.49672754472356,0,0,65,20.2580564732282,226,11071,3450.414511001683,698,1,0.14326647564469913,0.0992063492063492,215,483,NA,:,NA,:,1,0
20200630,S08000024,NHS Lothian,0,3148,344.99008208309135,0.43836096833937904,0,490,53.699218621573934,538,32356,3545.901872897237,1736,4,0.2304147465437788,0.21154803384768545,448,1288,NA,:,NA,:,2,2
20200630,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,5,719,3209.8214285714284,8,0,0,0,8,0,NA,:,NA,:,0,0
20200630,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,38,1098,4801.0494097070405,69,0,0,0,28,41,NA,:,NA,:,0,0
20200630,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,8,984,3713.2075471698113,45,0,0,0,10,35,NA,:,NA,:,0,0
20200630,S08000029,NHS Fife,0,933,249.37855825515197,0.2672867719776548,0,126,33.67813326918451,218,13790,3685.88458557186,739,0,0,0.08415147265077139,210,529,NA,:,NA,:,0,0
20200630,S08000030,NHS Tayside,0,1771,425.15904453246907,0.4801344376425399,0,208,49.933981514824154,501,16663,4000.2400672188214,1156,0,0,0.15808491418247517,236,920,NA,:,NA,:,0,0
20200630,S08000031,NHS Greater Glasgow and Clyde,2,4864,410.3810198778307,1.4343086632243258,0,750,63.278323377543785,626,49741,4196.702777496541,2848,3,0.1053370786516854,0.2245798807403392,903,1945,NA,:,NA,:,0,3
20200630,S08000032,NHS Lanarkshire,1,2731,412.5626926098254,1.0574657078977583,0,360,54.3839506918847,448,26554,4011.420629645296,1624,2,0.12315270935960591,0.267379679144385,696,928,NA,:,NA,:,0,2
20200630,S92000003,Scotland,8,18288,334.57738748627884,1.1342846688620565,0,2546,46.57885107939993,3703,212295,3883.9187705817785,12223,19,0.1554446535220486,0.22990183556544905,4030,8193,TRUE,NA,FALSE,NA,10,9
20200701,S08000015,NHS Ayrshire and Arran,1,1263,343.2158482567461,0.8152395445528412,0,174,47.283893584064785,263,14271,3878.0945134378658,724,1,0.13812154696132595,0.2889338341519792,247,477,NA,:,NA,:,1,0
20200701,S08000016,NHS Borders,0,338,293.30093717459215,0,0,39,33.842415827837556,78,4654,4038.528288788614,218,0,0,0.08771929824561403,101,117,NA,:,NA,:,0,0
20200701,S08000017,NHS Dumfries and Galloway,0,295,198.93452019691145,4.720480140265695,0,40,26.97417223008969,120,6313,4257.198732213905,251,0,0,0.5243445692883896,169,82,NA,:,NA,:,0,0
20200701,S08000019,NHS Forth Valley,1,1075,351.38757232046544,3.268721602981074,0,135,44.1277416402445,146,12298,4019.873827346125,720,1,0.1388888888888889,0.3476865472051351,405,315,NA,:,NA,:,1,0
20200701,S08000020,NHS Grampian,0,1425,243.3609427034412,1.5370164802322603,0,153,26.129280163948422,561,22951,3919.5628042011786,1314,1,0.076103500761035,0.2379333786539769,260,1054,NA,:,NA,:,1,0
20200701,S08000022,NHS Highland,0,377,117.49672754472356,0,0,65,20.2580564732282,256,11327,3530.200087265474,939,0,0,0.08743806470416789,265,674,NA,:,NA,:,0,0
20200701,S08000024,NHS Lothian,3,3151,345.31885280934586,0.6575414525090686,0,490,53.699218621573934,497,32853,3600.368223213405,1482,4,0.2699055330634278,0.2215657311669129,462,1020,NA,:,NA,:,2,2
20200701,S08000025,NHS Orkney,0,9,40.17857142857143,0,0,1,4.464285714285714,42,761,3397.321428571429,96,0,0,0,19,77,NA,:,NA,:,0,0
20200701,S08000026,NHS Shetland,0,54,236.1171840839528,0,0,5,21.862702229995627,8,1106,4836.029733275033,38,0,0,0,15,23,NA,:,NA,:,0,0
20200701,S08000028,NHS Western Isles,0,7,26.41509433962264,0,0,0,0,5,989,3732.0754716981137,17,0,0,0,6,11,NA,:,NA,:,0,0
20200701,S08000029,NHS Fife,2,935,249.91313179910728,0.8018603159329645,0,126,33.67813326918451,260,14050,3755.3791462860504,919,2,0.2176278563656148,0.13273161667109104,204,715,NA,:,NA,:,0,2
20200701,S08000030,NHS Tayside,1,1772,425.3991117512903,0.7202016564638098,0,208,49.933981514824154,360,17023,4086.6642659944782,1013,4,0.3948667324777887,0.22758306781975415,209,804,NA,:,NA,:,2,2
